time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
2.3400000000000016,0.017971406026098428,-1.522150183748905,15.019542688095155,6.047887074480471,6.272878393467412,0.0,0.14106050424165636,-2.4209985337312587,3.808881451294804,-0.1500842734863453,0.024055243760579766,0.0,487.6340780516472,489.62622495270034,490.5405399158039,489.20029750718794
2.4000000000000017,0.02662589326648365,-1.671967132999822,15.248906216091838,6.038881839403004,6.274179508946949,0.0,0.14728969883044896,-2.573713922249869,3.836075062537585,-0.1500932003159861,0.016465795048940156,0.0,437.1667542289822,436.5338632192686,437.18390388442697,437.1615680312158
2.4600000000000017,0.03561118234890458,-1.8305838300970234,15.477697164177446,6.029876289534684,6.275111121160112,0.0,0.15213963903860217,-2.7142964603874016,3.790070551285704,-0.15009109458484243,0.013579703941310589,0.0,412.84954284252217,412.5947082312147,413.95015371575687,413.9273364594707
2.520000000000002,0.044887510571883796,-1.9982801155391285,15.705542692704952,6.0207782644184356,6.275649344994456,0.0,0.15700431364976522,-2.876394552528985,3.804283390572226,-0.15490840117378737,-0.002367750183173878,0.0,435.48658249084076,434.1503534833324,434.1840767481783,433.75739022904907
2.580000000000002,0.054466656271671125,-2.1765056433638694,15.936493158373926,6.0115407777435745,6.275700729884981,0.0,0.16229986014975822,-3.0653120034917163,3.893207786259416,-0.15212448945632787,0.006630495804887889,0.0,459.71029892388134,460.42281061696053,459.30024188277685,459.49946310866716
2.640000000000002,0.06434765151851529,-2.3658033018398066,16.171054085856568,6.002309975171563,6.276098279405728,0.0,0.16702540822030784,-3.2454380722371674,3.9248421229833426,-0.15753003496309148,0.006616482503845282,0.0,443.438387623192,443.43712947840754,443.13562999705334,442.6685322348743
2.700000000000002,0.07449800062649821,-2.5658437442600888,16.406573844015636,5.993058634999876,6.276434220882063,0.0,0.17128378753191215,-3.4234121220559985,3.9252662971752197,-0.1482349047772899,0.003482155027353364,0.0,433.850508772257,433.5871374632187,434.467347368925,435.2229817478135
2.760000000000002,0.08490829507090339,-2.777179140318012,16.64350751347408,5.9837135623376945,6.276242084910402,0.0,0.1757162246817968,-3.6219161566358524,3.971734684057456,-0.1782799919382083,-0.02197047563564073,0.0,452.1907508984767,450.13551171114625,451.5084130886139,449.0540670697395
2.820000000000002,0.09557807303634812,-3.000001376861653,16.88113592997745,5.973148341493058,6.2755373526165545,0.0,0.18002570916504393,-3.806423696624918,3.94864853149784,-0.17203248960898407,0.003357813080679492,0.0,428.42586756687433,430.57437436047303,429.07646080006697,429.57550520570334
2.880000000000002,0.10653244901724811,-3.234813637538857,17.119538492932964,5.963322304819254,6.275738717232425,0.0,0.18509527223580285,-4.021545061873681,3.997173402343755,-0.15095750663040916,0.003352604202629585,0.0,454.5168689873728,454.51638496847124,453.7166991716324,455.3804790876025
2.940000000000002,0.11777840934880197,-3.482389798399566,17.359715377468913,5.9538670294994205,6.276105375741672,0.0,0.18973924993675456,-4.231814565860367,4.007959871093759,-0.1760903184926698,0.011124562354608939,0.0,443.2924251185179,443.93061085455815,445.76883484973706,443.6858164149417
3.000000000000002,0.12929321711897343,-3.742733273515598,17.600310530891925,5.943281032366368,6.276864235895584,0.0,0.19401735679591225,-4.447228827915574,4.011048217036917,-0.17712715454722522,0.01553194966450187,0.0,442.50699756900235,442.86959821826366,444.1921886112451,444.0771175810676
3.0600000000000023,0.14104244089076134,-4.015841351417019,17.83994268969854,5.932821783410414,6.277803446065668,0.0,0.19753895329654758,-4.657298953217817,3.9760054279007426,-0.1692349141881913,0.015895496119224025,0.0,432.8264027944313,432.85691220330574,431.6200711971048,432.25549763490807
3.1200000000000023,0.1529874822335032,-4.301875660665546,18.07770528434821,5.922583364462298,6.279108685161988,0.0,0.20052386025071098,-4.878077470927539,3.9486523682409636,-0.1736061821959005,0.03145299799701826,0.0,435.5148335229955,436.8143796566418,437.29779894485864,436.904965733766
3.1800000000000024,0.16510296943321143,-4.603061610327444,18.318208398119257,5.912091459560052,6.280837414436363,0.0,0.2031161362470277,-5.162327093632241,4.066500752935746,-0.17750580797253604,0.02292534841689924,0.0,485.6524311321776,485.0124519818538,485.98412204627124,485.6651024407489
3.2400000000000024,0.1773250795436016,-4.919592997400252,18.560631780438182,5.901204796813705,6.282022479482645,0.0,0.20417511452144146,-5.389657622860939,4.013507734818594,-0.19077529989428846,0.012496846305802075,0.0,433.49051342837896,432.613113196262,433.89960424969996,432.75093735706054
3.3000000000000025,0.18959626635202004,-5.2515921315238625,18.80375809407536,5.889757091869839,6.2827761550051235,0.0,0.20478242730000284,-5.677912140614693,4.089089108766823,-0.19083461371054283,0.012689771636218108,0.0,477.3181493227134,477.3327415936832,478.1440179059699,478.1068696357934
3.3600000000000025,0.2018864175912843,-5.600673234214342,19.0501306455317,5.878264434134124,0.0008599960372475124,0.0,0.20478225205645112,-5.959052767809347,4.12186668986091,-0.19300042037258114,0.034215427191358505,0.0,466.7078542627402,468.38522359345995,467.54533964669884,467.3427696587755
3.4200000000000026,0.21414618121742796,-5.966709649956029,19.297937888878593,5.86618000269843,0.0033628582128368834,0.0,0.20364876336372048,-6.243097216086815,4.13691106438521,-0.22894747435799706,0.053582965476007334,0.0,464.06164044488696,465.5805366158009,466.53063498372956,463.6753819637019
3.4800000000000026,0.22627295141556408,-6.351184935613669,19.549022893867285,5.852214325950879,0.006252175951002137,0.0,0.20023595099333996,-6.573766015971013,4.230377427465341,-0.24173459209695944,0.034160494246847965,0.0,493.91768148104154,492.4840218714954,494.2906337291388,493.2989429609172
3.5400000000000027,0.2381778741612236,-6.753042656107243,19.799504463349702,5.83756920729485,0.00825083486215128,0.0,0.19643540264750303,-6.822630913921997,4.118002931214974,-0.24924653029301208,0.03155577709207783,0.0,430.1290434110392,429.90881718771993,429.3478802649527,428.64782598589625
3.6000000000000028,0.24983581087266848,-7.169411151705504,20.041677289610096,5.822694900816959,0.010801172976816709,0.0,0.19199871872337432,-7.057495915729349,3.9536576374968293,-0.24535403972621542,0.0583967946960186,0.0,411.23965545700867,413.6120626027108,413.1534891036109,413.4299885869381
3.660000000000003,0.2611911317447869,-7.599940104291813,20.273491832406794,5.807829462906,0.01397529428984079,0.0,0.18627586188682016,-7.2946475294412245,3.7727461196732146,-0.2530459672852824,0.03867672911392774,0.0,408.9943747596934,407.23575441430506,409.4014957011656,408.6488543676868
3.720000000000003,0.2720903848933061,-8.047198908127557,20.498656706202542,5.7926736534647585,0.01641726967611934,0.0,0.17682399603555668,-7.6150448794882575,3.730884968276206,-0.2517152108358644,0.04446507287002773,0.0,460.7714745402066,461.22975367065146,461.3629715240071,461.40659251655165
3.780000000000003,0.2824405301912306,-8.512157331429682,20.71769825808398,5.778353625529872,0.019020736782916714,0.0,0.16798893545330373,-7.884697905596827,3.5693957240885945,-0.22065382964141475,0.04115241928490057,0.0,422.3069520047365,422.02218919182087,421.56758053325194,424.1824542576164
3.840000000000003,0.29227553879464235,-8.992199406053498,20.924455405978645,5.764750725025809,0.021811140625471737,0.0,0.1596781922199995,-8.1178979729242,3.321980877238305,-0.24295165451398137,0.05549742088618995,0.0,390.28614634623864,391.62473374452196,392.97188918796223,390.83928704403706
3.900000000000003,0.30140597049073664,-9.490224411085395,21.122777489040516,5.750607129343599,0.02493532391275277,0.0,0.144382601905547,-8.48384470567313,3.2864974804437557,-0.2242242742790916,0.04414266082472129,0.0,473.1130751075759,472.23936311379373,471.8238380918431,473.2156347588976
3.960000000000003,0.30944343691921355,-10.012840277273973,21.322659092649296,5.736926174760928,0.02751607275036072,0.0,0.1232802837923672,-8.937266778077566,3.3729203508281205,-0.23692758132836989,0.04065118484170925,0.0,517.5477405025073,517.3026190706947,518.8991507290123,517.9626589256192
4.020000000000002,0.3164653582414339,-10.55720229143669,21.517930948603304,5.722619532852956,0.0297624688117617,0.0,0.11063379324458242,-9.20929045868469,3.135115840568503,-0.24165688453554818,0.030089588031231684,0.0,410.3687069595073,409.4305752004628,411.57518579751405,411.09442514907244
4.080000000000001,0.32252079990334553,-11.121319473088922,21.70378630079022,5.707736601238892,0.031149186551577834,0.0,0.09110465410953082,-9.595421801821686,3.057570205619675,-0.2655603172381339,0.003078252568541282,0.0,474.3633635703749,472.28401711654743,475.2352697640671,473.34067957001065
